cog_economic_conservatism,cog_economic_nationalism,cog_nat_autarchy,cog_nationalism,cog_net_autarky,country,country_year,distyear,export_growth,fdi_inflow,fdi_outflow,import_shock,import_shock_all,import_shock_eu,import_shock_eu12,import_shock_eu15,in_share_finance_business,in_share_foreign_born,in_share_high_skill,in_share_high_tech,in_share_low_medium_tech,in_share_low_skill,in_share_medium_skill,in_share_primary_sector,in_share_services,in_stock_foreign_born,instrument_exch_rate_lag1,instrument_exch_rate_lag2,instrument_for_shock,instrument_for_shock_all,instrument_other_high_income,liberal_right,median_nat_autarchy,median_nationalism,nuts2,nuts2_year,pro_trade_left,protectionist_left,protectionist_left_proper,protectionist_right,radical_right,year
0.4023881421049829,-0.10607181964052018,-0.7539704453871204,0.2511222682221699,-1.4183788962021326,Ireland,122.0,IE01_galway east 1989,,,,,,,,,5.199999809265137,0.08318673074245453,15.899999618530273,6.0,14.0,50.0,34.099998474121094,16.0,52.29999923706055,80291.0,0.17208953201770782,,,,,0.985856019774108,-1.007998028792338,0.40020426905751094,IE01,2012.0,0.0,0.0,0.0,0.0,0.0,1989.0
0.4784343201290532,-0.6006185085898438,0.03511847464851365,0.4507799762559175,-0.3922091982391961,Ireland,125.0,IE02_cork north-central 1992,0.5905306339263916,,,0.02997639775276184,0.06736460328102112,-0.1138969212770462,-0.008178368210792542,-0.10571855306625366,11.100000381469727,0.07173746079206467,24.100000381469727,7.800000190734863,10.899999618530273,39.79999923706055,36.20000076293945,7.0,65.5999984741211,190886.0,0.1626555621623993,0.16559311747550964,2.6864359378814697,-16.22565269470215,20.780353546142578,0.5099677024167499,-0.10846014488473288,0.6419997989852447,IE02,2035.0,0.222920147009689,0.0399821806437242,0.0399821806437242,0.115647622229647,0.0,1992.0
-0.0878616532360817,-0.1467137488216819,0.26072652727670337,0.2401970625790542,0.16126648038191532,Ireland,140.0,IE02_dublin central 2007,-3.488095283508301,3.78244686126709,7.865671157836914,0.10394629091024399,0.26476961374282837,0.9481409192085266,0.21305185556411743,0.7350890636444092,11.100000381469727,0.07173746079206467,24.100000381469727,7.800000190734863,10.899999618530273,39.79999923706055,36.20000076293945,7.0,65.5999984741211,190886.0,0.17653541266918182,0.17554821074008942,18.41809844970703,40.888431549072266,261.1846923828125,0.5398539341986175,0.36066179596092285,0.5632151864676638,IE02,2050.0,0.125667601823807,0.14945581927895552,0.0575940422713757,0.0055717541836202,0.0,2007.0
0.030357013758466413,-0.23146544263801735,0.04321663811195342,0.1525417577257943,-0.04170388042896819,Ireland,140.0,IE02_kildare south 2007,-3.488095283508301,3.78244686126709,7.865671157836914,0.10394629091024399,0.26476961374282837,0.9481409192085266,0.21305185556411743,0.7350890636444092,11.100000381469727,0.07173746079206467,24.100000381469727,7.800000190734863,10.899999618530273,39.79999923706055,36.20000076293945,7.0,65.5999984741211,190886.0,0.17653541266918182,0.17554821074008942,18.41809844970703,40.888431549072266,261.1846923828125,0.6754357963800431,0.36066179596092285,0.5632151864676638,IE02,2050.0,0.206816807389259,0.061750166118145,0.061750166118145,0.043739702552557,0.0,2007.0
1.77911884491314,1.8650330951355547,-0.5915999306646175,-0.24428654758784507,0.2590736134656412,Italy,149.0,ITF3_salerno centro 1996,0.39026251435279846,0.031935326755046844,0.04639767110347748,0.005039893090724945,0.24189719557762146,0.20747186243534088,0.03634047508239746,0.17113138735294342,4.400000095367432,0.007052316330373287,8.899999618530273,3.5,11.699999809265137,59.20000076293945,31.799999237060547,9.800000190734863,62.79999923706055,40208.0,0.11216256767511368,0.12304773181676865,0.1398865133523941,0.662108838558197,4.723336219787598,0.426939994096756,-0.6646962139549597,0.9649288853991389,ITF3,2179.0,0.0330488532781601,0.0,0.0,0.517837941646576,0.0,1996.0
1.5177826785267112,1.0540441329158952,-0.7239470565039008,0.3014451000447875,-0.9137071189661776,Italy,147.0,ITF6_lamezia terme 1994,0.0052300384268164635,0.011814591474831104,0.02426798827946186,0.0001157782317022793,-0.18921145796775818,-0.1492670178413391,-0.0004175462818238884,-0.1488494724035263,3.5999999046325684,0.0087105892598629,10.399999618530273,2.0,4.800000190734863,55.599998474121094,33.900001525878906,16.5,64.80000305175781,17505.0,0.03849706053733826,0.045537419617176056,0.027689024806022644,0.07221066206693649,0.2909161150455475,0.799658685922623,-1.742954842936991,-0.10370417800207365,ITF6,2237.0,0.0,0.0,0.0,0.0,0.0,1994.0
1.395302113734465,1.3323751314555994,-0.7478842589103041,-0.0673659793649448,0.13928429492921124,Italy,149.0,ITH3_belluno 1996,0.48768559098243713,0.08028172701597214,0.11668580770492554,0.015246739611029625,0.4430886507034302,0.3137853443622589,0.04549185186624527,0.26829349994659424,5.699999809265137,0.034568678587675095,8.800000190734863,3.0999999046325684,24.5,55.5,35.70000076293945,6.300000190734863,52.099998474121094,156590.0,0.2510695159435272,0.2733500003814697,0.3104707598686218,1.8357399702072144,10.39271354675293,0.293987095355987,-0.6646962139549597,0.3161833152230451,ITH3,2339.0,0.0,0.0,0.0,0.706012904644013,0.370039522647858,1996.0
1.517539307405313,1.0532294640040485,-0.6923445716614052,0.30745574327798103,-0.9142784167566261,Italy,147.0,ITG1_caltagirone 1994,0.05814139544963837,0.020201783627271652,0.04153605177998543,6.5276661189273e-05,-0.3544580936431885,-0.27121880650520325,0.001158675062470138,-0.27237749099731445,5.199999809265137,0.009849024936556816,9.300000190734863,2.4000000953674316,6.900000095367432,59.70000076293945,31.0,12.300000190734863,66.19999694824219,48907.0,0.06704846024513245,0.07960405945777893,0.08873128145933151,0.2616764008998871,0.5347975492477417,0.999999985098839,-1.742954842936991,-0.10370417800207365,ITG1,2257.0,0.0,0.0,0.0,0.0,0.0,1994.0
1.3076932673180433,0.948483326685796,-0.5648648563035491,-0.5803885055606405,-0.21001803238042963,Italy,149.0,ITI4_roma/prenestino/labicano 1996,0.24240805208683014,0.042970024049282074,0.06228414550423622,0.014569303952157497,0.24977147579193115,0.15566496551036835,0.02153121307492256,0.13413375616073608,9.100000381469727,0.03002418391406536,12.699999809265137,5.599999904632568,8.100000381469727,47.599998474121094,39.70000076293945,4.0,74.69999694824219,153636.0,0.09173055738210678,0.10022300481796265,0.18790203332901,1.277893304824829,4.193268775939941,0.554292678833008,-0.5487359923449064,-1.7298607028883994,ITI4,2459.0,0.0534912906587124,0.0,0.0,0.392216056585312,0.0,1996.0
0.5342880586825983,0.8999037632000421,0.24175324858898276,0.14946252638882832,0.3653773362937424,Netherlands,171.0,NL33_leiden 1998,3.1307106018066406,1.6897717714309692,2.113698959350586,0.16650104522705078,2.535801649093628,0.5873254537582397,0.03188416361808777,0.5554413199424744,12.899999618530273,0.12713027000427246,25.200000762939453,4.800000190734863,8.399999618530273,33.599998474121094,41.099998474121094,3.5999999046325684,78.19999694824219,425212.0,0.1611422747373581,0.16465424001216888,1.2116169929504395,3.9465951919555664,10.023246765136719,0.339669227600098,0.7113498476134152,0.2517175585522351,NL33,2641.0,0.2014798033051195,0.0908632855862379,0.0908632855862379,0.333775447681546,0.0,1998.0
